Label,Frame Index,Time Stamp,Confidence
bird,27825,927.50,0.89
bird,27825,927.50,0.76
bird,27825,927.50,0.74
bird,27825,927.50,0.60
bird,27825,927.50,0.26
bird,27826,927.53,0.89
bird,27826,927.53,0.80
bird,27826,927.53,0.77
bird,27826,927.53,0.64
bird,27826,927.53,0.52
bird,27827,927.57,0.86
bird,27827,927.57,0.78
bird,27827,927.57,0.74
bird,27827,927.57,0.64
bird,27827,927.57,0.37
bird,27828,927.60,0.87
bird,27828,927.60,0.80
bird,27828,927.60,0.72
bird,27828,927.60,0.67
bird,27828,927.60,0.66
bird,27829,927.63,0.87
bird,27829,927.63,0.79
bird,27829,927.63,0.78
bird,27829,927.63,0.66
bird,27829,927.63,0.30
bird,27830,927.67,0.88
bird,27830,927.67,0.82
bird,27830,927.67,0.77
bird,27830,927.67,0.63
bird,27830,927.67,0.46
bird,27831,927.70,0.89
bird,27831,927.70,0.81
bird,27831,927.70,0.63
bird,27831,927.70,0.57
bird,27832,927.73,0.91
bird,27832,927.73,0.83
bird,27832,927.73,0.61
bird,27832,927.73,0.52
bird,27832,927.73,0.39
bird,27832,927.73,0.27
bird,27833,927.77,0.91
bird,27833,927.77,0.78
bird,27833,927.77,0.71
bird,27833,927.77,0.47
bird,27833,927.77,0.46
bird,27834,927.80,0.90
bird,27834,927.80,0.80
bird,27834,927.80,0.62
bird,27834,927.80,0.50
bird,27835,927.83,0.91
bird,27835,927.83,0.85
bird,27835,927.83,0.79
bird,27835,927.83,0.59
bird,27835,927.83,0.49
bird,27835,927.83,0.31
bird,27836,927.87,0.90
bird,27836,927.87,0.86
bird,27836,927.87,0.79
bird,27836,927.87,0.64
bird,27836,927.87,0.55
bird,27837,927.90,0.89
bird,27837,927.90,0.85
bird,27837,927.90,0.79
bird,27837,927.90,0.76
bird,27837,927.90,0.69
bird,27838,927.93,0.89
bird,27838,927.93,0.88
bird,27838,927.93,0.74
bird,27838,927.93,0.73
bird,27838,927.93,0.64
bird,27839,927.97,0.89
bird,27839,927.97,0.87
bird,27839,927.97,0.78
bird,27839,927.97,0.75
bird,27839,927.97,0.67
bird,27840,928.00,0.89
bird,27840,928.00,0.87
bird,27840,928.00,0.75
bird,27840,928.00,0.66
bird,27840,928.00,0.58
bird,27840,928.00,0.26
bird,27841,928.03,0.89
bird,27841,928.03,0.86
bird,27841,928.03,0.65
bird,27841,928.03,0.53
bird,27841,928.03,0.52
bird,27842,928.07,0.89
bird,27842,928.07,0.87
bird,27842,928.07,0.69
bird,27842,928.07,0.62
bird,27842,928.07,0.55
bird,27843,928.10,0.89
bird,27843,928.10,0.84
bird,27843,928.10,0.61
bird,27843,928.10,0.50
bird,27843,928.10,0.47
bird,27843,928.10,0.31
bird,27844,928.13,0.89
bird,27844,928.13,0.83
bird,27844,928.13,0.50
bird,27844,928.13,0.34
bird,27845,928.17,0.87
bird,27845,928.17,0.85
bird,27845,928.17,0.58
bird,27845,928.17,0.30
bird,27846,928.20,0.86
bird,27846,928.20,0.85
bird,27846,928.20,0.51
bird,27846,928.20,0.26
bird,27846,928.20,0.26
bird,27847,928.23,0.86
bird,27847,928.23,0.85
bird,27847,928.23,0.78
bird,27847,928.23,0.46
bird,27848,928.27,0.87
bird,27848,928.27,0.83
bird,27848,928.27,0.80
bird,27848,928.27,0.45
bird,27849,928.30,0.84
bird,27849,928.30,0.82
bird,27849,928.30,0.82
bird,27849,928.30,0.57
bird,27850,928.33,0.83
bird,27850,928.33,0.81
bird,27850,928.33,0.78
bird,27850,928.33,0.54
bird,27851,928.37,0.81
bird,27851,928.37,0.74
bird,27851,928.37,0.67
bird,27851,928.37,0.49
bird,27851,928.37,0.31
bird,27852,928.40,0.87
bird,27852,928.40,0.81
bird,27852,928.40,0.79
bird,27852,928.40,0.62
bird,27852,928.40,0.30
bird,27853,928.43,0.81
bird,27853,928.43,0.75
bird,27853,928.43,0.67
bird,27853,928.43,0.55
bird,27854,928.47,0.87
bird,27854,928.47,0.79
bird,27854,928.47,0.77
bird,27854,928.47,0.60
bird,27855,928.50,0.88
bird,27855,928.50,0.78
bird,27855,928.50,0.75
bird,27855,928.50,0.63
bird,27856,928.53,0.90
bird,27856,928.53,0.76
bird,27856,928.53,0.74
bird,27856,928.53,0.63
bird,27857,928.57,0.89
bird,27857,928.57,0.80
bird,27857,928.57,0.77
bird,27857,928.57,0.63
bird,27858,928.60,0.89
bird,27858,928.60,0.83
bird,27858,928.60,0.78
bird,27858,928.60,0.55
bird,27859,928.63,0.89
bird,27859,928.63,0.86
bird,27859,928.63,0.82
bird,27859,928.63,0.70
bird,27860,928.67,0.88
bird,27860,928.67,0.87
bird,27860,928.67,0.76
bird,27860,928.67,0.65
bird,27861,928.70,0.87
bird,27861,928.70,0.81
bird,27861,928.70,0.77
bird,27861,928.70,0.69
bird,27862,928.73,0.86
bird,27862,928.73,0.81
bird,27862,928.73,0.78
bird,27862,928.73,0.69
bird,27862,928.73,0.32
bird,27863,928.77,0.86
bird,27863,928.77,0.82
bird,27863,928.77,0.72
bird,27863,928.77,0.64
bird,27863,928.77,0.28
bird,27864,928.80,0.81
bird,27864,928.80,0.80
bird,27864,928.80,0.75
bird,27864,928.80,0.71
bird,27864,928.80,0.32
bird,27865,928.83,0.87
bird,27865,928.83,0.72
bird,27865,928.83,0.71
bird,27865,928.83,0.69
bird,27865,928.83,0.30
bird,27865,928.83,0.26
bird,27866,928.87,0.87
bird,27866,928.87,0.73
bird,27866,928.87,0.59
bird,27866,928.87,0.45
bird,27866,928.87,0.34
bird,27866,928.87,0.32
bird,27867,928.90,0.89
bird,27867,928.90,0.69
bird,27867,928.90,0.66
bird,27867,928.90,0.29
bird,27868,928.93,0.90
bird,27868,928.93,0.75
bird,27868,928.93,0.73
bird,27868,928.93,0.72
bird,27868,928.93,0.51
bird,27869,928.97,0.91
bird,27869,928.97,0.82
bird,27869,928.97,0.77
bird,27869,928.97,0.75
bird,27869,928.97,0.56
bird,27870,929.00,0.90
bird,27870,929.00,0.83
bird,27870,929.00,0.75
bird,27870,929.00,0.72
bird,27870,929.00,0.29
bird,27871,929.03,0.88
bird,27871,929.03,0.71
bird,27871,929.03,0.70
bird,27871,929.03,0.62
bird,27871,929.03,0.33
bird,27871,929.03,0.28
bird,27872,929.07,0.89
bird,27872,929.07,0.70
bird,27872,929.07,0.70
bird,27872,929.07,0.57
bird,27872,929.07,0.53
bird,27872,929.07,0.30
bird,27873,929.10,0.89
bird,27873,929.10,0.67
bird,27873,929.10,0.66
bird,27873,929.10,0.61
bird,27873,929.10,0.51
bird,27874,929.13,0.91
bird,27874,929.13,0.66
bird,27874,929.13,0.65
bird,27874,929.13,0.65
bird,27874,929.13,0.48
bird,27874,929.13,0.35
bird,27874,929.13,0.31
bird,27875,929.17,0.90
bird,27875,929.17,0.77
bird,27875,929.17,0.66
bird,27875,929.17,0.61
bird,27875,929.17,0.61
bird,27875,929.17,0.43
bird,27875,929.17,0.39
bird,27876,929.20,0.90
bird,27876,929.20,0.69
bird,27876,929.20,0.61
bird,27876,929.20,0.60
bird,27876,929.20,0.56
bird,27876,929.20,0.42
bird,27876,929.20,0.28
bird,27877,929.23,0.91
bird,27877,929.23,0.69
bird,27877,929.23,0.62
bird,27877,929.23,0.58
bird,27877,929.23,0.52
bird,27877,929.23,0.41
bird,27877,929.23,0.30
bird,27878,929.27,0.89
bird,27878,929.27,0.73
bird,27878,929.27,0.68
bird,27878,929.27,0.67
bird,27878,929.27,0.56
bird,27878,929.27,0.48
bird,27878,929.27,0.37
bird,27879,929.30,0.88
bird,27879,929.30,0.75
bird,27879,929.30,0.67
bird,27879,929.30,0.60
bird,27879,929.30,0.44
bird,27879,929.30,0.43
bird,27879,929.30,0.33
bird,27880,929.33,0.85
bird,27880,929.33,0.76
bird,27880,929.33,0.74
bird,27880,929.33,0.72
bird,27880,929.33,0.57
bird,27880,929.33,0.44
bird,27880,929.33,0.30
bird,27881,929.37,0.87
bird,27881,929.37,0.81
bird,27881,929.37,0.74
bird,27881,929.37,0.71
bird,27881,929.37,0.50
bird,27881,929.37,0.34
bird,27881,929.37,0.30
bird,27882,929.40,0.85
bird,27882,929.40,0.81
bird,27882,929.40,0.75
bird,27882,929.40,0.64
bird,27882,929.40,0.40
bird,27882,929.40,0.38
bird,27882,929.40,0.35
bird,27883,929.43,0.87
bird,27883,929.43,0.85
bird,27883,929.43,0.73
bird,27883,929.43,0.72
bird,27883,929.43,0.39
bird,27883,929.43,0.39
bird,27883,929.43,0.33
bird,27883,929.43,0.28
bird,27884,929.47,0.83
bird,27884,929.47,0.83
bird,27884,929.47,0.71
bird,27884,929.47,0.67
bird,27884,929.47,0.43
bird,27884,929.47,0.33
bird,27884,929.47,0.29
bird,27885,929.50,0.85
bird,27885,929.50,0.77
bird,27885,929.50,0.73
bird,27885,929.50,0.67
bird,27885,929.50,0.51
bird,27885,929.50,0.50
bird,27885,929.50,0.49
bird,27885,929.50,0.31
bird,27886,929.53,0.83
bird,27886,929.53,0.68
bird,27886,929.53,0.67
bird,27886,929.53,0.65
bird,27886,929.53,0.61
bird,27886,929.53,0.47
bird,27886,929.53,0.34
bird,27887,929.57,0.87
bird,27887,929.57,0.74
bird,27887,929.57,0.73
bird,27887,929.57,0.72
bird,27887,929.57,0.63
bird,27887,929.57,0.33
bird,27887,929.57,0.26
bird,27888,929.60,0.86
bird,27888,929.60,0.80
bird,27888,929.60,0.76
bird,27888,929.60,0.76
bird,27888,929.60,0.63
bird,27888,929.60,0.60
bird,27888,929.60,0.50
bird,27888,929.60,0.45
bird,27888,929.60,0.35
bird,27889,929.63,0.83
bird,27889,929.63,0.78
bird,27889,929.63,0.69
bird,27889,929.63,0.65
bird,27889,929.63,0.44
bird,27889,929.63,0.38
bird,27889,929.63,0.29
bird,27890,929.67,0.79
bird,27890,929.67,0.78
bird,27890,929.67,0.65
bird,27890,929.67,0.49
bird,27890,929.67,0.40
bird,27891,929.70,0.82
bird,27891,929.70,0.80
bird,27891,929.70,0.70
bird,27891,929.70,0.70
bird,27891,929.70,0.45
bird,27891,929.70,0.37
bird,27892,929.73,0.78
bird,27892,929.73,0.75
bird,27892,929.73,0.73
bird,27892,929.73,0.53
bird,27892,929.73,0.51
bird,27892,929.73,0.36
bird,27893,929.77,0.80
bird,27893,929.77,0.74
bird,27893,929.77,0.69
bird,27893,929.77,0.49
bird,27893,929.77,0.41
bird,27893,929.77,0.36
bird,27893,929.77,0.30
bird,27894,929.80,0.79
bird,27894,929.80,0.74
bird,27894,929.80,0.73
bird,27894,929.80,0.52
bird,27895,929.83,0.80
bird,27895,929.83,0.71
bird,27895,929.83,0.69
bird,27896,929.87,0.77
bird,27896,929.87,0.76
bird,27896,929.87,0.73
bird,27897,929.90,0.71
bird,27897,929.90,0.62
bird,27897,929.90,0.55
bird,27897,929.90,0.38
bird,27897,929.90,0.26
bird,27898,929.93,0.75
bird,27898,929.93,0.55
bird,27898,929.93,0.53
bird,27898,929.93,0.50
bird,27898,929.93,0.27
bird,27899,929.97,0.75
bird,27899,929.97,0.71
bird,27899,929.97,0.70
bird,27899,929.97,0.60
bird,27899,929.97,0.58
bird,27899,929.97,0.57
bird,27900,930.00,0.79
bird,27900,930.00,0.60
bird,27900,930.00,0.59
bird,27900,930.00,0.54
bird,27900,930.00,0.51
bird,27900,930.00,0.28
bird,27901,930.03,0.42
bird,27901,930.03,0.42
bird,27901,930.03,0.40
bird,27901,930.03,0.26
bird,27902,930.07,0.79
bird,27902,930.07,0.51
bird,27902,930.07,0.44
bird,27902,930.07,0.41
bird,27903,930.10,0.79
bird,27903,930.10,0.68
bird,27903,930.10,0.57
bird,27903,930.10,0.54
bird,27903,930.10,0.52
bird,27903,930.10,0.36
bird,27904,930.13,0.81
bird,27904,930.13,0.62
bird,27904,930.13,0.50
bird,27904,930.13,0.46
bird,27904,930.13,0.45
bird,27904,930.13,0.27
bird,27905,930.17,0.83
bird,27905,930.17,0.38
bird,27906,930.20,0.78
bird,27906,930.20,0.64
bird,27906,930.20,0.28
bird,27906,930.20,0.28
bird,27907,930.23,0.67
bird,27907,930.23,0.66
bird,27907,930.23,0.54
bird,27907,930.23,0.46
bird,27907,930.23,0.46
bird,27907,930.23,0.33
bird,27907,930.23,0.28
bird,27908,930.27,0.82
bird,27908,930.27,0.77
bird,27908,930.27,0.57
bird,27908,930.27,0.40
bird,27908,930.27,0.28
bird,27909,930.30,0.77
bird,27909,930.30,0.77
bird,27909,930.30,0.70
bird,27909,930.30,0.58
bird,27909,930.30,0.40
bird,27909,930.30,0.37
bird,27910,930.33,0.80
bird,27910,930.33,0.73
bird,27910,930.33,0.72
bird,27910,930.33,0.60
bird,27910,930.33,0.44
bird,27910,930.33,0.39
bird,27910,930.33,0.33
bird,27910,930.33,0.27
bird,27910,930.33,0.26
bird,27911,930.37,0.83
bird,27911,930.37,0.79
bird,27911,930.37,0.77
bird,27911,930.37,0.54
bird,27911,930.37,0.53
bird,27911,930.37,0.52
bird,27911,930.37,0.44
bird,27911,930.37,0.37
bird,27911,930.37,0.26
bird,27912,930.40,0.87
bird,27912,930.40,0.85
bird,27912,930.40,0.80
bird,27912,930.40,0.64
bird,27912,930.40,0.63
bird,27912,930.40,0.46
bird,27912,930.40,0.42
bird,27912,930.40,0.29
bird,27913,930.43,0.87
bird,27913,930.43,0.84
bird,27913,930.43,0.67
bird,27913,930.43,0.60
bird,27913,930.43,0.46
bird,27913,930.43,0.30
bird,27914,930.47,0.87
bird,27914,930.47,0.86
bird,27914,930.47,0.71
bird,27914,930.47,0.62
bird,27914,930.47,0.45
bird,27914,930.47,0.33
bird,27914,930.47,0.33
bird,27915,930.50,0.90
bird,27915,930.50,0.87
bird,27915,930.50,0.53
bird,27916,930.53,0.87
bird,27916,930.53,0.85
bird,27916,930.53,0.55
bird,27916,930.53,0.49
bird,27917,930.57,0.89
bird,27917,930.57,0.86
bird,27917,930.57,0.52
bird,27917,930.57,0.34
bird,27918,930.60,0.90
bird,27918,930.60,0.70
bird,27918,930.60,0.55
bird,27918,930.60,0.50
bird,27919,930.63,0.84
bird,27919,930.63,0.82
bird,27919,930.63,0.80
bird,27919,930.63,0.51
bird,27919,930.63,0.28
bird,27920,930.67,0.83
bird,27920,930.67,0.65
bird,27920,930.67,0.54
bird,27920,930.67,0.52
bird,27920,930.67,0.43
bird,27920,930.67,0.38
bird,27920,930.67,0.28
bird,27921,930.70,0.86
bird,27921,930.70,0.72
bird,27921,930.70,0.60
bird,27921,930.70,0.57
bird,27921,930.70,0.45
bird,27921,930.70,0.41
bird,27921,930.70,0.29
bird,27922,930.73,0.83
bird,27922,930.73,0.65
bird,27922,930.73,0.65
bird,27922,930.73,0.56
bird,27922,930.73,0.51
bird,27923,930.77,0.78
bird,27923,930.77,0.73
bird,27923,930.77,0.49
bird,27923,930.77,0.41
bird,27923,930.77,0.33
bird,27924,930.80,0.76
bird,27924,930.80,0.58
bird,27924,930.80,0.44
bird,27925,930.83,0.83
bird,27925,930.83,0.71
bird,27925,930.83,0.40
bird,27925,930.83,0.36
bird,27925,930.83,0.25
bird,27926,930.87,0.86
bird,27926,930.87,0.73
bird,27926,930.87,0.34
bird,27926,930.87,0.32
bird,27926,930.87,0.30
bird,27927,930.90,0.85
bird,27927,930.90,0.68
bird,27927,930.90,0.62
bird,27927,930.90,0.42
bird,27927,930.90,0.38
bird,27927,930.90,0.34
bird,27928,930.93,0.81
bird,27928,930.93,0.63
bird,27928,930.93,0.38
bird,27929,930.97,0.70
bird,27929,930.97,0.66
bird,27929,930.97,0.29
bird,27929,930.97,0.29
bird,27930,931.00,0.81
bird,27930,931.00,0.68
bird,27930,931.00,0.61
bird,27931,931.03,0.71
bird,27931,931.03,0.64
bird,27931,931.03,0.62
bird,27931,931.03,0.50
bird,27931,931.03,0.47
bird,27932,931.07,0.80
bird,27932,931.07,0.71
bird,27932,931.07,0.64
bird,27932,931.07,0.62
bird,27933,931.10,0.80
bird,27933,931.10,0.72
bird,27933,931.10,0.62
bird,27934,931.13,0.83
bird,27934,931.13,0.71
bird,27934,931.13,0.64
bird,27935,931.17,0.81
bird,27935,931.17,0.67
bird,27935,931.17,0.63
bird,27936,931.20,0.82
bird,27936,931.20,0.64
bird,27936,931.20,0.64
bird,27936,931.20,0.36
bird,27937,931.23,0.84
bird,27937,931.23,0.64
bird,27937,931.23,0.55
bird,27938,931.27,0.85
bird,27938,931.27,0.79
bird,27938,931.27,0.70
bird,27938,931.27,0.68
bird,27939,931.30,0.82
bird,27939,931.30,0.74
bird,27939,931.30,0.73
bird,27939,931.30,0.63
bird,27939,931.30,0.55
bird,27939,931.30,0.37
bird,27939,931.30,0.26
bird,27940,931.33,0.86
bird,27940,931.33,0.75
bird,27940,931.33,0.75
bird,27940,931.33,0.63
bird,27940,931.33,0.39
bird,27941,931.37,0.87
bird,27941,931.37,0.74
bird,27941,931.37,0.62
bird,27941,931.37,0.48
bird,27941,931.37,0.31
bird,27942,931.40,0.85
bird,27942,931.40,0.67
bird,27942,931.40,0.62
bird,27942,931.40,0.48
bird,27942,931.40,0.42
bird,27942,931.40,0.37
bird,27943,931.43,0.88
bird,27943,931.43,0.74
bird,27943,931.43,0.67
bird,27943,931.43,0.34
bird,27943,931.43,0.28
bird,27944,931.47,0.88
bird,27944,931.47,0.76
bird,27944,931.47,0.62
bird,27944,931.47,0.37
bird,27945,931.50,0.88
bird,27945,931.50,0.74
bird,27945,931.50,0.62
bird,27945,931.50,0.49
bird,27945,931.50,0.28
bird,27946,931.53,0.89
bird,27946,931.53,0.78
bird,27946,931.53,0.60
bird,27946,931.53,0.45
bird,27947,931.57,0.90
bird,27947,931.57,0.83
bird,27947,931.57,0.59
bird,27947,931.57,0.58
bird,27948,931.60,0.87
bird,27948,931.60,0.80
bird,27948,931.60,0.65
bird,27948,931.60,0.38
bird,27949,931.63,0.85
bird,27949,931.63,0.81
bird,27949,931.63,0.75
bird,27949,931.63,0.37
bird,27950,931.67,0.87
bird,27950,931.67,0.80
bird,27950,931.67,0.61
bird,27950,931.67,0.61
bird,27951,931.70,0.80
bird,27951,931.70,0.73
bird,27951,931.70,0.70
bird,27951,931.70,0.42
bird,27952,931.73,0.80
bird,27952,931.73,0.79
bird,27952,931.73,0.73
bird,27952,931.73,0.29
bird,27953,931.77,0.78
bird,27953,931.77,0.77
bird,27953,931.77,0.75
bird,27954,931.80,0.81
bird,27954,931.80,0.76
bird,27954,931.80,0.68
bird,27954,931.80,0.58
bird,27955,931.83,0.84
bird,27955,931.83,0.81
bird,27955,931.83,0.68
bird,27955,931.83,0.31
bird,27956,931.87,0.86
bird,27956,931.87,0.84
bird,27956,931.87,0.60
bird,27956,931.87,0.32
bird,27957,931.90,0.88
bird,27957,931.90,0.84
bird,27957,931.90,0.61
bird,27957,931.90,0.34
bird,27958,931.93,0.87
bird,27958,931.93,0.84
bird,27958,931.93,0.73
bird,27958,931.93,0.63
bird,27959,931.97,0.90
bird,27959,931.97,0.83
bird,27959,931.97,0.73
bird,27959,931.97,0.69
bird,27959,931.97,0.40
bird,27960,932.00,0.91
bird,27960,932.00,0.83
bird,27960,932.00,0.76
bird,27960,932.00,0.74
bird,27960,932.00,0.44
bird,27961,932.03,0.91
bird,27961,932.03,0.82
bird,27961,932.03,0.72
bird,27961,932.03,0.69
bird,27961,932.03,0.41
bird,27962,932.07,0.90
bird,27962,932.07,0.81
bird,27962,932.07,0.79
bird,27962,932.07,0.77
bird,27962,932.07,0.51
bird,27963,932.10,0.91
bird,27963,932.10,0.86
bird,27963,932.10,0.83
bird,27963,932.10,0.80
bird,27963,932.10,0.38
bird,27964,932.13,0.91
bird,27964,932.13,0.86
bird,27964,932.13,0.81
bird,27964,932.13,0.78
bird,27964,932.13,0.47
bird,27964,932.13,0.26
bird,27965,932.17,0.91
bird,27965,932.17,0.87
bird,27965,932.17,0.83
bird,27965,932.17,0.78
bird,27965,932.17,0.43
bird,27966,932.20,0.90
bird,27966,932.20,0.88
bird,27966,932.20,0.83
bird,27966,932.20,0.74
bird,27966,932.20,0.61
bird,27967,932.23,0.90
bird,27967,932.23,0.88
bird,27967,932.23,0.87
bird,27967,932.23,0.70
bird,27967,932.23,0.68
bird,27968,932.27,0.89
bird,27968,932.27,0.88
bird,27968,932.27,0.87
bird,27968,932.27,0.75
bird,27968,932.27,0.71
bird,27968,932.27,0.32
bird,27969,932.30,0.89
bird,27969,932.30,0.87
bird,27969,932.30,0.79
bird,27969,932.30,0.71
bird,27969,932.30,0.71
bird,27970,932.33,0.90
bird,27970,932.33,0.87
bird,27970,932.33,0.81
bird,27970,932.33,0.74
bird,27970,932.33,0.71
bird,27971,932.37,0.90
bird,27971,932.37,0.88
bird,27971,932.37,0.80
bird,27971,932.37,0.70
bird,27971,932.37,0.62
bird,27972,932.40,0.89
bird,27972,932.40,0.88
bird,27972,932.40,0.72
bird,27972,932.40,0.69
bird,27972,932.40,0.68
bird,27973,932.43,0.89
bird,27973,932.43,0.87
bird,27973,932.43,0.77
bird,27973,932.43,0.76
bird,27973,932.43,0.70
bird,27974,932.47,0.89
bird,27974,932.47,0.83
bird,27974,932.47,0.77
bird,27974,932.47,0.77
bird,27974,932.47,0.75
bird,27975,932.50,0.89
bird,27975,932.50,0.81
bird,27975,932.50,0.74
bird,27975,932.50,0.73
bird,27975,932.50,0.70
bird,27976,932.53,0.88
bird,27976,932.53,0.78
bird,27976,932.53,0.76
bird,27976,932.53,0.71
bird,27976,932.53,0.60
bird,27977,932.57,0.88
bird,27977,932.57,0.86
bird,27977,932.57,0.77
bird,27977,932.57,0.74
bird,27977,932.57,0.64
bird,27978,932.60,0.89
bird,27978,932.60,0.89
bird,27978,932.60,0.77
bird,27978,932.60,0.76
bird,27978,932.60,0.71
bird,27979,932.63,0.89
bird,27979,932.63,0.89
bird,27979,932.63,0.78
bird,27979,932.63,0.77
bird,27979,932.63,0.72
bird,27980,932.67,0.90
bird,27980,932.67,0.88
bird,27980,932.67,0.83
bird,27980,932.67,0.79
bird,27980,932.67,0.71
bird,27981,932.70,0.89
bird,27981,932.70,0.88
bird,27981,932.70,0.83
bird,27981,932.70,0.81
bird,27981,932.70,0.68
bird,27982,932.73,0.88
bird,27982,932.73,0.87
bird,27982,932.73,0.83
bird,27982,932.73,0.81
bird,27982,932.73,0.60
bird,27983,932.77,0.89
bird,27983,932.77,0.89
bird,27983,932.77,0.82
bird,27983,932.77,0.78
bird,27983,932.77,0.48
bird,27984,932.80,0.89
bird,27984,932.80,0.89
bird,27984,932.80,0.86
bird,27984,932.80,0.78
bird,27984,932.80,0.32
bird,27985,932.83,0.89
bird,27985,932.83,0.89
bird,27985,932.83,0.85
bird,27985,932.83,0.78
bird,27986,932.87,0.90
bird,27986,932.87,0.89
bird,27986,932.87,0.84
bird,27986,932.87,0.81
bird,27987,932.90,0.92
bird,27987,932.90,0.89
bird,27987,932.90,0.84
bird,27987,932.90,0.83
bird,27988,932.93,0.91
bird,27988,932.93,0.89
bird,27988,932.93,0.82
bird,27988,932.93,0.82
bird,27989,932.97,0.91
bird,27989,932.97,0.87
bird,27989,932.97,0.83
bird,27989,932.97,0.81
bird,27990,933.00,0.91
bird,27990,933.00,0.82
bird,27990,933.00,0.81
bird,27990,933.00,0.66
bird,27991,933.03,0.90
bird,27991,933.03,0.80
bird,27991,933.03,0.79
bird,27991,933.03,0.64
bird,27992,933.07,0.91
bird,27992,933.07,0.83
bird,27992,933.07,0.82
bird,27992,933.07,0.79
bird,27993,933.10,0.90
bird,27993,933.10,0.82
bird,27993,933.10,0.81
bird,27993,933.10,0.51
bird,27994,933.13,0.89
bird,27994,933.13,0.84
bird,27994,933.13,0.81
bird,27994,933.13,0.78
bird,27995,933.17,0.89
bird,27995,933.17,0.82
bird,27995,933.17,0.80
bird,27995,933.17,0.41
bird,27996,933.20,0.89
bird,27996,933.20,0.86
bird,27996,933.20,0.80
bird,27996,933.20,0.50
bird,27997,933.23,0.88
bird,27997,933.23,0.85
bird,27997,933.23,0.77
bird,27997,933.23,0.32
bird,27997,933.23,0.30
bird,27998,933.27,0.88
bird,27998,933.27,0.84
bird,27998,933.27,0.77
bird,27998,933.27,0.69
bird,27999,933.30,0.88
bird,27999,933.30,0.86
bird,27999,933.30,0.79
bird,27999,933.30,0.55
bird,28000,933.33,0.86
bird,28000,933.33,0.85
bird,28000,933.33,0.77
bird,28000,933.33,0.75
bird,28001,933.37,0.85
bird,28001,933.37,0.85
bird,28001,933.37,0.75
bird,28001,933.37,0.75
bird,28002,933.40,0.87
bird,28002,933.40,0.85
bird,28002,933.40,0.79
bird,28002,933.40,0.77
bird,28003,933.43,0.85
bird,28003,933.43,0.83
bird,28003,933.43,0.81
bird,28003,933.43,0.81
bird,28004,933.47,0.83
bird,28004,933.47,0.83
bird,28004,933.47,0.79
bird,28004,933.47,0.78
bird,28005,933.50,0.85
bird,28005,933.50,0.82
bird,28005,933.50,0.82
bird,28005,933.50,0.80
bird,28006,933.53,0.85
bird,28006,933.53,0.84
bird,28006,933.53,0.80
bird,28006,933.53,0.79
bird,28007,933.57,0.85
bird,28007,933.57,0.83
bird,28007,933.57,0.77
bird,28007,933.57,0.73
bird,28008,933.60,0.85
bird,28008,933.60,0.84
bird,28008,933.60,0.74
bird,28008,933.60,0.72
bird,28008,933.60,0.35
bird,28009,933.63,0.87
bird,28009,933.63,0.84
bird,28009,933.63,0.75
bird,28009,933.63,0.65
bird,28009,933.63,0.40
bird,28009,933.63,0.25
bird,28010,933.67,0.86
bird,28010,933.67,0.84
bird,28010,933.67,0.75
bird,28010,933.67,0.75
bird,28010,933.67,0.73
bird,28011,933.70,0.90
bird,28011,933.70,0.83
bird,28011,933.70,0.76
bird,28011,933.70,0.72
bird,28011,933.70,0.67
bird,28011,933.70,0.34
bird,28012,933.73,0.87
bird,28012,933.73,0.82
bird,28012,933.73,0.76
bird,28012,933.73,0.75
bird,28012,933.73,0.70
bird,28013,933.77,0.88
bird,28013,933.77,0.83
bird,28013,933.77,0.77
bird,28013,933.77,0.63
bird,28013,933.77,0.63
bird,28014,933.80,0.86
bird,28014,933.80,0.85
bird,28014,933.80,0.76
bird,28014,933.80,0.60
bird,28014,933.80,0.59
bird,28014,933.80,0.29
bird,28015,933.83,0.88
bird,28015,933.83,0.86
bird,28015,933.83,0.72
bird,28015,933.83,0.71
bird,28015,933.83,0.69
bird,28015,933.83,0.39
bird,28016,933.87,0.88
bird,28016,933.87,0.85
bird,28016,933.87,0.75
bird,28016,933.87,0.72
bird,28016,933.87,0.65
bird,28017,933.90,0.91
bird,28017,933.90,0.82
bird,28017,933.90,0.81
bird,28017,933.90,0.80
bird,28018,933.93,0.91
